Wavelength,V
670,3.67748E-02
670,3.65371E-02
670,3.63008E-02
670,3.60658E-02
670,3.58321E-02
670,3.55998E-02
670,3.53688E-02
670,3.51392E-02
670,3.49108E-02
670,3.46838E-02
670,3.44580E-02
671,3.42336E-02
671,3.40104E-02
671,3.37885E-02
671,3.35679E-02
671,3.33486E-02
671,3.31305E-02
671,3.29136E-02
671,3.26981E-02
671,3.24837E-02
672,3.22706E-02
672,3.20587E-02
672,3.18480E-02
672,3.16386E-02
672,3.14304E-02
672,3.12233E-02
672,3.10175E-02
672,3.08128E-02
672,3.06094E-02
672,3.04071E-02
672,3.02060E-02
673,3.00060E-02
673,2.98073E-02
673,2.96096E-02
673,2.94131E-02
673,2.92178E-02
673,2.90236E-02
673,2.88305E-02
673,2.86386E-02
673,2.84478E-02
674,2.82581E-02
674,2.80695E-02
674,2.78820E-02
674,2.76956E-02
674,2.75102E-02
674,2.73260E-02
674,2.71429E-02
674,2.69608E-02
674,2.67798E-02
674,2.65998E-02
674,2.64210E-02
675,2.62431E-02
675,2.60664E-02
675,2.58906E-02
675,2.57159E-02
675,2.55422E-02
675,2.53696E-02
675,2.51980E-02
675,2.50273E-02
675,2.48577E-02
676,2.46892E-02
676,2.45216E-02
676,2.43550E-02
676,2.41894E-02
676,2.40248E-02
676,2.38612E-02
676,2.36986E-02
676,2.35369E-02
676,2.33763E-02
676,2.32166E-02
676,2.30579E-02
677,2.29001E-02
677,2.27433E-02
677,2.25874E-02
677,2.24325E-02
677,2.22786E-02
677,2.21256E-02
677,2.19735E-02
677,2.18224E-02
677,2.16722E-02
678,2.15229E-02
678,2.13745E-02
678,2.12271E-02
678,2.10805E-02
678,2.09349E-02
678,2.07902E-02
678,2.06464E-02
678,2.05035E-02
678,2.03614E-02
678,2.02203E-02
678,2.00800E-02
679,1.99407E-02
679,1.98022E-02
679,1.96645E-02
679,1.95278E-02
679,1.93919E-02
679,1.92568E-02
679,1.91226E-02
679,1.89893E-02
679,1.88568E-02
680,1.87251E-02
680,1.85943E-02
680,1.84644E-02
680,1.83352E-02
680,1.82069E-02
680,1.80794E-02
680,1.79527E-02
680,1.78268E-02
680,1.77018E-02
680,1.75775E-02
680,1.74540E-02
681,1.73313E-02
681,1.72094E-02
681,1.70882E-02
681,1.69678E-02
681,1.68482E-02
681,1.67293E-02
681,1.66111E-02
681,1.64937E-02
681,1.63770E-02
682,1.62611E-02
682,1.61458E-02
682,1.60313E-02
682,1.59174E-02
682,1.58043E-02
682,1.56919E-02
682,1.55801E-02
682,1.54691E-02
682,1.53587E-02
682,1.52490E-02
682,1.51399E-02
683,1.50315E-02
683,1.49238E-02
683,1.48167E-02
683,1.47103E-02
683,1.46045E-02
683,1.44993E-02
683,1.43948E-02
683,1.42909E-02
683,1.41876E-02
684,1.40849E-02
684,1.39828E-02
684,1.38814E-02
684,1.37805E-02
684,1.36803E-02
684,1.35806E-02
684,1.34815E-02
684,1.33831E-02
684,1.32852E-02
684,1.31878E-02
684,1.30911E-02
685,1.29949E-02
685,1.28993E-02
685,1.28042E-02
685,1.27097E-02
685,1.26157E-02
685,1.25223E-02
685,1.24295E-02
685,1.23372E-02
685,1.22454E-02
686,1.21543E-02
686,1.20637E-02
686,1.19736E-02
686,1.18842E-02
686,1.17953E-02
686,1.17070E-02
686,1.16192E-02
686,1.15321E-02
686,1.14455E-02
686,1.13595E-02
686,1.12741E-02
687,1.11893E-02
687,1.11051E-02
687,1.10215E-02
687,1.09385E-02
687,1.08561E-02
687,1.07743E-02
687,1.06930E-02
687,1.06124E-02
687,1.05324E-02
688,1.04529E-02
688,1.03741E-02
688,1.02959E-02
688,1.02182E-02
688,1.01412E-02
688,1.00648E-02
688,9.98893E-03
688,9.91370E-03
688,9.83907E-03
688,9.76503E-03
688,9.69160E-03
689,9.61876E-03
689,9.54652E-03
689,9.47488E-03
689,9.40383E-03
689,9.33338E-03
689,9.26352E-03
689,9.19425E-03
689,9.12557E-03
689,9.05749E-03
690,8.98999E-03
690,8.92308E-03
690,8.85676E-03
690,8.79102E-03
690,8.72586E-03
690,8.66128E-03
690,8.59729E-03
690,8.53386E-03
690,8.47100E-03
690,8.40869E-03
690,8.34692E-03
691,8.28570E-03
691,8.22501E-03
691,8.16484E-03
691,8.10519E-03
691,8.04605E-03
691,7.98741E-03
691,7.92926E-03
691,7.87161E-03
691,7.81443E-03
692,7.75773E-03
692,7.70150E-03
692,7.64573E-03
692,7.59042E-03
692,7.53555E-03
692,7.48113E-03
692,7.42715E-03
692,7.37359E-03
692,7.32046E-03
692,7.26775E-03
692,7.21546E-03
693,7.16357E-03
693,7.11208E-03
693,7.06099E-03
693,7.01030E-03
693,6.95999E-03
693,6.91006E-03
693,6.86051E-03
693,6.81133E-03
693,6.76251E-03
694,6.71406E-03
694,6.66597E-03
694,6.61823E-03
694,6.57083E-03
694,6.52378E-03
694,6.47707E-03
694,6.43069E-03
694,6.38465E-03
694,6.33893E-03
694,6.29353E-03
694,6.24845E-03
695,6.20368E-03
695,6.15922E-03
695,6.11507E-03
695,6.07123E-03
695,6.02768E-03
695,5.98442E-03
695,5.94146E-03
695,5.89879E-03
695,5.85642E-03
696,5.81433E-03
696,5.77253E-03
696,5.73101E-03
696,5.68978E-03
696,5.64883E-03
696,5.60817E-03
696,5.56778E-03
696,5.52768E-03
696,5.48785E-03
696,5.44830E-03
696,5.40902E-03
697,5.37001E-03
697,5.33128E-03
697,5.29281E-03
697,5.25462E-03
697,5.21669E-03
697,5.17903E-03
697,5.14163E-03
697,5.10450E-03
697,5.06762E-03
698,5.03101E-03
698,4.99465E-03
698,4.95855E-03
698,4.92271E-03
698,4.88712E-03
698,4.85179E-03
698,4.81670E-03
698,4.78187E-03
698,4.74728E-03
698,4.71294E-03
698,4.67884E-03
699,4.64499E-03
699,4.61139E-03
699,4.57802E-03
699,4.54490E-03
699,4.51201E-03
699,4.47936E-03
699,4.44694E-03
699,4.41476E-03
699,4.38281E-03
700,4.35110E-03
700,4.31961E-03
700,4.28835E-03
700,4.25732E-03
700,4.22652E-03
700,4.19594E-03
700,4.16558E-03
700,4.13545E-03
700,4.10553E-03
700,4.07583E-03
700,4.04635E-03
701,4.01707E-03
701,3.98801E-03
701,3.95915E-03
701,3.93050E-03
701,3.90206E-03
701,3.87381E-03
701,3.84577E-03
701,3.81792E-03
701,3.79027E-03
702,3.76281E-03
702,3.73555E-03
702,3.70847E-03
702,3.68159E-03
702,3.65489E-03
702,3.62837E-03
702,3.60204E-03
702,3.57589E-03
702,3.54992E-03
702,3.52412E-03
702,3.49851E-03
703,3.47306E-03
703,3.44779E-03
703,3.42269E-03
703,3.39777E-03
703,3.37301E-03
703,3.34841E-03
703,3.32398E-03
703,3.29972E-03
703,3.27561E-03
704,3.25167E-03
704,3.22789E-03
704,3.20426E-03
704,3.18079E-03
704,3.15748E-03
704,3.13432E-03
704,3.11131E-03
704,3.08845E-03
704,3.06574E-03
704,3.04318E-03
704,3.02077E-03
705,2.99850E-03
705,2.97638E-03
705,2.95440E-03
705,2.93256E-03
705,2.91086E-03
705,2.88931E-03
705,2.86789E-03
705,2.84661E-03
705,2.82547E-03
706,2.80447E-03
706,2.78361E-03
706,2.76288E-03
706,2.74229E-03
706,2.72184E-03
706,2.70153E-03
706,2.68135E-03
706,2.66131E-03
706,2.64140E-03
706,2.62163E-03
706,2.60199E-03
707,2.58248E-03
707,2.56311E-03
707,2.54387E-03
707,2.52477E-03
707,2.50580E-03
707,2.48695E-03
707,2.46824E-03
707,2.44967E-03
707,2.43122E-03
708,2.41290E-03
708,2.39471E-03
708,2.37665E-03
708,2.35871E-03
708,2.34091E-03
708,2.32323E-03
708,2.30568E-03
708,2.28825E-03
708,2.27096E-03
708,2.25378E-03
708,2.23673E-03
709,2.21981E-03
709,2.20300E-03
709,2.18633E-03
709,2.16977E-03
709,2.15333E-03
709,2.13702E-03
709,2.12083E-03
709,2.10475E-03
709,2.08880E-03
710,2.07297E-03
710,2.05725E-03
710,2.04165E-03
710,2.02617E-03
710,2.01081E-03
710,1.99556E-03
710,1.98042E-03
710,1.96541E-03
710,1.95050E-03
710,1.93571E-03
710,1.92103E-03
711,1.90647E-03
711,1.89201E-03
711,1.87767E-03
711,1.86344E-03
711,1.84932E-03
711,1.83530E-03
711,1.82140E-03
711,1.80760E-03
711,1.79391E-03
712,1.78032E-03
712,1.76684E-03
712,1.75347E-03
712,1.74020E-03
712,1.72704E-03
712,1.71398E-03
712,1.70102E-03
712,1.68816E-03
712,1.67540E-03
712,1.66275E-03
712,1.65019E-03
713,1.63774E-03
713,1.62538E-03
713,1.61312E-03
713,1.60096E-03
713,1.58890E-03
713,1.57693E-03
713,1.56506E-03
713,1.55328E-03
713,1.54160E-03
714,1.53001E-03
714,1.51851E-03
714,1.50711E-03
714,1.49580E-03
714,1.48458E-03
714,1.47345E-03
714,1.46241E-03
714,1.45146E-03
714,1.44060E-03
714,1.42983E-03
714,1.41915E-03
715,1.40855E-03
715,1.39804E-03
715,1.38762E-03
715,1.37728E-03
715,1.36702E-03
715,1.35685E-03
715,1.34676E-03
715,1.33676E-03
715,1.32684E-03
716,1.31699E-03
716,1.30723E-03
716,1.29755E-03
716,1.28794E-03
716,1.27841E-03
716,1.26895E-03
716,1.25958E-03
716,1.25027E-03
716,1.24104E-03
716,1.23188E-03
716,1.22280E-03
717,1.21378E-03
717,1.20484E-03
717,1.19596E-03
717,1.18716E-03
717,1.17842E-03
717,1.16975E-03
717,1.16115E-03
717,1.15261E-03
717,1.14414E-03
718,1.13573E-03
718,1.12739E-03
718,1.11911E-03
718,1.11089E-03
718,1.10274E-03
718,1.09464E-03
718,1.08661E-03
718,1.07864E-03
718,1.07072E-03
718,1.06287E-03
718,1.05507E-03
719,1.04733E-03
719,1.03965E-03
719,1.03203E-03
719,1.02446E-03
719,1.01694E-03
719,1.00948E-03
719,1.00208E-03
719,9.94728E-04
719,9.87429E-04
720,9.80184E-04
720,9.72990E-04
720,9.65848E-04
720,9.58757E-04
720,9.51717E-04
720,9.44727E-04
720,9.37786E-04
720,9.30895E-04
720,9.24053E-04
720,9.17260E-04
720,9.10516E-04
721,9.03820E-04
721,8.97172E-04
721,8.90573E-04
721,8.84021E-04
721,8.77517E-04
721,8.71060E-04
721,8.64651E-04
721,8.58288E-04
721,8.51972E-04
722,8.45703E-04
722,8.39479E-04
722,8.33302E-04
722,8.27171E-04
722,8.21085E-04
722,8.15044E-04
722,8.09048E-04
722,8.03097E-04
722,7.97191E-04
722,7.91329E-04
722,7.85511E-04
723,7.79737E-04
723,7.74007E-04
723,7.68320E-04
723,7.62676E-04
723,7.57076E-04
723,7.51517E-04
723,7.46002E-04
723,7.40528E-04
723,7.35097E-04
724,7.29707E-04
724,7.24359E-04
724,7.19052E-04
724,7.13786E-04
724,7.08560E-04
724,7.03376E-04
724,6.98231E-04
724,6.93127E-04
724,6.88062E-04
724,6.83037E-04
724,6.78051E-04
725,6.73105E-04
725,6.68197E-04
725,6.63328E-04
725,6.58498E-04
725,6.53705E-04
725,6.48950E-04
725,6.44233E-04
725,6.39553E-04
725,6.34910E-04
726,6.30304E-04
726,6.25733E-04
726,6.21198E-04
726,6.16699E-04
726,6.12234E-04
726,6.07805E-04
726,6.03409E-04
726,5.99048E-04
726,5.94720E-04
726,5.90426E-04
726,5.86165E-04
727,5.81936E-04
727,5.77740E-04
727,5.73576E-04
727,5.69444E-04
727,5.65344E-04
727,5.61274E-04
727,5.57235E-04
727,5.53227E-04
727,5.49250E-04
728,5.45302E-04
728,5.41384E-04
728,5.37496E-04
728,5.33637E-04
728,5.29806E-04
728,5.26005E-04
728,5.22231E-04
728,5.18486E-04
728,5.14769E-04
728,5.11079E-04
728,5.07417E-04
729,5.03781E-04
729,5.00173E-04
729,4.96591E-04
729,4.93036E-04
729,4.89506E-04
729,4.86003E-04
729,4.82525E-04
729,4.79072E-04
729,4.75645E-04
730,4.72243E-04
730,4.68865E-04
730,4.65512E-04
730,4.62183E-04
730,4.58878E-04
730,4.55597E-04
730,4.52340E-04
730,4.49106E-04
730,4.45895E-04
730,4.42707E-04
730,4.39543E-04
731,4.36401E-04
731,4.33281E-04
731,4.30184E-04
731,4.27108E-04
731,4.24055E-04
731,4.21023E-04
731,4.18013E-04
731,4.15024E-04
731,4.12057E-04
732,4.09110E-04
732,4.06184E-04
732,4.03279E-04
732,4.00394E-04
732,3.97530E-04
732,3.94686E-04
732,3.91862E-04
732,3.89058E-04
732,3.86273E-04
732,3.83508E-04
732,3.80762E-04
733,3.78035E-04
733,3.75328E-04
733,3.72639E-04
733,3.69969E-04
733,3.67318E-04
733,3.64685E-04
733,3.62070E-04
733,3.59474E-04
733,3.56895E-04
734,3.54335E-04
734,3.51792E-04
734,3.49266E-04
734,3.46758E-04
734,3.44268E-04
734,3.41794E-04
734,3.39338E-04
734,3.36898E-04
734,3.34475E-04
734,3.32069E-04
734,3.29679E-04
735,3.27306E-04
735,3.24949E-04
735,3.22608E-04
735,3.20283E-04
735,3.17974E-04
735,3.15680E-04
735,3.13403E-04
735,3.11141E-04
735,3.08895E-04
736,3.06664E-04
736,3.04449E-04
736,3.02249E-04
736,3.00066E-04
736,2.97897E-04
736,2.95744E-04
736,2.93607E-04
736,2.91484E-04
736,2.89378E-04
736,2.87286E-04
736,2.85210E-04
737,2.83149E-04
737,2.81103E-04
737,2.79072E-04
737,2.77056E-04
737,2.75056E-04
737,2.73070E-04
737,2.71099E-04
737,2.69143E-04
737,2.67202E-04
738,2.65276E-04
738,2.63364E-04
738,2.61467E-04
738,2.59585E-04
738,2.57717E-04
738,2.55864E-04
738,2.54025E-04
738,2.52201E-04
738,2.50390E-04
738,2.48594E-04
738,2.46813E-04
739,2.45045E-04
739,2.43291E-04
739,2.41552E-04
739,2.39826E-04
739,2.38114E-04
739,2.36416E-04
739,2.34732E-04
739,2.33061E-04
739,2.31404E-04
740,2.29761E-04
740,2.28131E-04
740,2.26514E-04
740,2.24911E-04
740,2.23321E-04
740,2.21745E-04
740,2.20181E-04
740,2.18630E-04
740,2.17092E-04
740,2.15567E-04
740,2.14054E-04
741,2.12554E-04
741,2.11065E-04
741,2.09589E-04
741,2.08124E-04
741,2.06671E-04
741,2.05229E-04
741,2.03799E-04
741,2.02380E-04
741,2.00972E-04
742,1.99575E-04
742,1.98188E-04
742,1.96813E-04
742,1.95447E-04
742,1.94092E-04
742,1.92747E-04
742,1.91413E-04
742,1.90088E-04
742,1.88773E-04
742,1.87467E-04
742,1.86171E-04
743,1.84885E-04
743,1.83608E-04
743,1.82340E-04
743,1.81081E-04
743,1.79831E-04
743,1.78590E-04
743,1.77358E-04
743,1.76135E-04
743,1.74920E-04
744,1.73713E-04
744,1.72515E-04
744,1.71324E-04
744,1.70142E-04
744,1.68968E-04
744,1.67802E-04
744,1.66644E-04
744,1.65493E-04
744,1.64351E-04
744,1.63215E-04
744,1.62087E-04
745,1.60967E-04
745,1.59854E-04
745,1.58747E-04
745,1.57649E-04
745,1.56557E-04
745,1.55472E-04
745,1.54394E-04
745,1.53322E-04
745,1.52258E-04
746,1.51201E-04
746,1.50150E-04
746,1.49107E-04
746,1.48070E-04
746,1.47040E-04
746,1.46017E-04
746,1.45000E-04
746,1.43991E-04
746,1.42988E-04
746,1.41991E-04
746,1.41002E-04
747,1.40019E-04
747,1.39043E-04
747,1.38073E-04
747,1.37110E-04
747,1.36153E-04
747,1.35204E-04
747,1.34260E-04
747,1.33323E-04
747,1.32393E-04
748,1.31469E-04
748,1.30551E-04
748,1.29640E-04
748,1.28736E-04
748,1.27837E-04
748,1.26945E-04
748,1.26059E-04
748,1.25180E-04
748,1.24307E-04
748,1.23440E-04
748,1.22579E-04
749,1.21724E-04
749,1.20876E-04
749,1.20034E-04
749,1.19197E-04
749,1.18367E-04
749,1.17543E-04
749,1.16725E-04
749,1.15913E-04
749,1.15106E-04
750,1.14306E-04
750,1.13512E-04
750,1.12723E-04
750,1.11941E-04
750,1.11164E-04
750,1.10393E-04
750,1.09627E-04
750,1.08868E-04
750,1.08114E-04
750,1.07366E-04
750,1.06623E-04
751,1.05886E-04
751,1.05154E-04
751,1.04427E-04
751,1.03706E-04
751,1.02991E-04
751,1.02280E-04
751,1.01575E-04
751,1.00875E-04
751,1.00181E-04
752,9.94911E-05
752,9.88066E-05
752,9.81271E-05
752,9.74526E-05
752,9.67830E-05
752,9.61184E-05
752,9.54586E-05
752,9.48036E-05
752,9.41535E-05
752,9.35081E-05
752,9.28674E-05
753,9.22313E-05
753,9.16000E-05
753,9.09732E-05
753,9.03509E-05
753,8.97332E-05
753,8.91200E-05
753,8.85112E-05
753,8.79069E-05
753,8.73069E-05
754,8.67112E-05
754,8.61199E-05
754,8.55328E-05
754,8.49500E-05
754,8.43714E-05
754,8.37969E-05
754,8.32266E-05
754,8.26604E-05
754,8.20982E-05
754,8.15401E-05
754,8.09860E-05
755,8.04359E-05
755,7.98897E-05
755,7.93474E-05
755,7.88090E-05
755,7.82744E-05
755,7.77437E-05
755,7.72167E-05
755,7.66935E-05
755,7.61740E-05
756,7.56581E-05
756,7.51460E-05
756,7.46374E-05
756,7.41324E-05
756,7.36310E-05
756,7.31331E-05
756,7.26387E-05
756,7.21478E-05
756,7.16603E-05
756,7.11762E-05
756,7.06955E-05
757,7.02181E-05
757,6.97440E-05
757,6.92732E-05
757,6.88057E-05
757,6.83414E-05
757,6.78803E-05
757,6.74224E-05
757,6.69677E-05
757,6.65160E-05
758,6.60675E-05
758,6.56220E-05
758,6.51796E-05
758,6.47402E-05
758,6.43038E-05
758,6.38704E-05
758,6.34399E-05
758,6.30123E-05
758,6.25876E-05
758,6.21658E-05
758,6.17468E-05
759,6.13307E-05
759,6.09173E-05
759,6.05068E-05
759,6.00990E-05
759,5.96939E-05
759,5.92915E-05
759,5.88918E-05
759,5.84948E-05
759,5.81005E-05
760,5.77087E-05
760,5.73196E-05
760,5.69330E-05
760,5.65490E-05
760,5.61676E-05
760,5.57886E-05
760,5.54122E-05
760,5.50382E-05
760,5.46668E-05
760,5.42978E-05
760,5.39312E-05
761,5.35671E-05
761,5.32055E-05
761,5.28463E-05
761,5.24895E-05
761,5.21351E-05
761,5.17831E-05
761,5.14335E-05
761,5.10863E-05
761,5.07415E-05
762,5.03990E-05
762,5.00589E-05
762,4.97212E-05
762,4.93857E-05
762,4.90526E-05
762,4.87218E-05
762,4.83933E-05
762,4.80671E-05
762,4.77431E-05
762,4.74214E-05
762,4.71020E-05
763,4.67849E-05
763,4.64699E-05
763,4.61572E-05
763,4.58467E-05
763,4.55385E-05
763,4.52324E-05
763,4.49284E-05
763,4.46267E-05
763,4.43271E-05
764,4.40297E-05
764,4.37344E-05
764,4.34413E-05
764,4.31502E-05
764,4.28613E-05
764,4.25744E-05
764,4.22897E-05
764,4.20070E-05
764,4.17264E-05
764,4.14478E-05
764,4.11713E-05
765,4.08968E-05
765,4.06243E-05
765,4.03538E-05
765,4.00853E-05
765,3.98188E-05
765,3.95543E-05
765,3.92918E-05
765,3.90311E-05
765,3.87724E-05
766,3.85155E-05
766,3.82605E-05
766,3.80074E-05
766,3.77561E-05
766,3.75065E-05
766,3.72588E-05
766,3.70128E-05
766,3.67685E-05
766,3.65260E-05
766,3.62851E-05
766,3.60460E-05
767,3.58085E-05
767,3.55726E-05
767,3.53384E-05
767,3.51057E-05
767,3.48747E-05
767,3.46452E-05
767,3.44173E-05
767,3.41909E-05
767,3.39660E-05
768,3.37426E-05
768,3.35207E-05
768,3.33003E-05
768,3.30813E-05
768,3.28638E-05
768,3.26477E-05
768,3.24329E-05
768,3.22196E-05
768,3.20077E-05
768,3.17971E-05
768,3.15879E-05
769,3.13800E-05
769,3.11734E-05
769,3.09681E-05
769,3.07641E-05
769,3.05614E-05
769,3.03600E-05
769,3.01598E-05
769,2.99608E-05
769,2.97631E-05
770,2.95666E-05
770,2.93712E-05
770,2.91771E-05
770,2.89842E-05
770,2.87924E-05
770,2.86018E-05
770,2.84123E-05
770,2.82239E-05
770,2.80367E-05
770,2.78507E-05
770,2.76658E-05
771,2.74820E-05
771,2.72994E-05
771,2.71179E-05
771,2.69376E-05
771,2.67584E-05
771,2.65804E-05
771,2.64035E-05
771,2.62277E-05
771,2.60531E-05
772,2.58797E-05
772,2.57073E-05
772,2.55362E-05
772,2.53661E-05
772,2.51972E-05
772,2.50294E-05
772,2.48628E-05
772,2.46973E-05
772,2.45329E-05
772,2.43697E-05
772,2.42075E-05
773,2.40465E-05
773,2.38867E-05
773,2.37279E-05
773,2.35703E-05
773,2.34137E-05
773,2.32583E-05
773,2.31040E-05
773,2.29508E-05
773,2.27987E-05
774,2.26477E-05
774,2.24978E-05
774,2.23490E-05
774,2.22013E-05
774,2.20547E-05
774,2.19091E-05
774,2.17647E-05
774,2.16213E-05
774,2.14790E-05
774,2.13377E-05
774,2.11976E-05
775,2.10585E-05
775,2.09204E-05
775,2.07834E-05
775,2.06475E-05
775,2.05126E-05
775,2.03787E-05
775,2.02459E-05
775,2.01141E-05
775,1.99833E-05
776,1.98535E-05
776,1.97247E-05
776,1.95969E-05
776,1.94700E-05
776,1.93440E-05
776,1.92190E-05
776,1.90949E-05
776,1.89718E-05
776,1.88495E-05
776,1.87281E-05
776,1.86076E-05
777,1.84880E-05
777,1.83692E-05
777,1.82513E-05
777,1.81342E-05
777,1.80180E-05
777,1.79025E-05
777,1.77879E-05
777,1.76741E-05
777,1.75611E-05
778,1.74488E-05
778,1.73373E-05
778,1.72266E-05
778,1.71167E-05
778,1.70075E-05
778,1.68990E-05
778,1.67913E-05
778,1.66842E-05
778,1.65779E-05
778,1.64723E-05
778,1.63674E-05
779,1.62632E-05
779,1.61597E-05
779,1.60568E-05
779,1.59546E-05
779,1.58531E-05
779,1.57522E-05
779,1.56520E-05
779,1.55524E-05
779,1.54534E-05
780,1.53550E-05
780,1.52573E-05
780,1.51602E-05
780,1.50637E-05
780,1.49678E-05
780,1.48724E-05
780,1.47777E-05
780,1.46835E-05
780,1.45899E-05
780,1.44969E-05
780,1.44045E-05
781,1.43126E-05
781,1.42213E-05
781,1.41306E-05
781,1.40405E-05
781,1.39509E-05
781,1.38618E-05
781,1.37733E-05
781,1.36854E-05
781,1.35980E-05
782,1.35112E-05
782,1.34249E-05
782,1.33392E-05
782,1.32540E-05
782,1.31694E-05
782,1.30853E-05
782,1.30017E-05
782,1.29187E-05
782,1.28362E-05
782,1.27542E-05
782,1.26727E-05
783,1.25918E-05
783,1.25114E-05
783,1.24315E-05
783,1.23521E-05
783,1.22733E-05
783,1.21949E-05
783,1.21171E-05
783,1.20397E-05
783,1.19629E-05
784,1.18866E-05
784,1.18107E-05
784,1.17354E-05
784,1.16606E-05
784,1.15862E-05
784,1.15123E-05
784,1.14390E-05
784,1.13661E-05
784,1.12936E-05
784,1.12217E-05
784,1.11502E-05
785,1.10793E-05
785,1.10087E-05
785,1.09387E-05
785,1.08691E-05
785,1.08000E-05
785,1.07314E-05
785,1.06632E-05
785,1.05954E-05
785,1.05281E-05
786,1.04613E-05
786,1.03949E-05
786,1.03289E-05
786,1.02634E-05
786,1.01983E-05
786,1.01336E-05
786,1.00694E-05
786,1.00056E-05
786,9.94220E-06
786,9.87922E-06
786,9.81666E-06
787,9.75450E-06
787,9.69275E-06
787,9.63141E-06
787,9.57047E-06
787,9.50992E-06
787,9.44977E-06
787,9.39000E-06
787,9.33063E-06
787,9.27164E-06
788,9.21303E-06
788,9.15481E-06
788,9.09696E-06
788,9.03948E-06
788,8.98237E-06
788,8.92563E-06
788,8.86926E-06
788,8.81324E-06
788,8.75759E-06
788,8.70229E-06
788,8.64735E-06
789,8.59276E-06
789,8.53852E-06
789,8.48462E-06
789,8.43106E-06
789,8.37785E-06
789,8.32498E-06
789,8.27244E-06
789,8.22023E-06
789,8.16836E-06
790,8.11681E-06
790,8.06559E-06
790,8.01469E-06
790,7.96412E-06
790,7.91386E-06
790,7.86392E-06
790,7.81429E-06
790,7.76498E-06
790,7.71598E-06
790,7.66728E-06
790,7.61890E-06
791,7.57082E-06
791,7.52304E-06
791,7.47557E-06
791,7.42841E-06
791,7.38154E-06
791,7.33497E-06
791,7.28870E-06
791,7.24273E-06
791,7.19705E-06
792,7.15167E-06
792,7.10657E-06
792,7.06177E-06
792,7.01726E-06
792,6.97303E-06
792,6.92910E-06
792,6.88544E-06
792,6.84207E-06
792,6.79898E-06
792,6.75618E-06
792,6.71365E-06
793,6.67139E-06
793,6.62942E-06
793,6.58772E-06
793,6.54629E-06
793,6.50514E-06
793,6.46425E-06
793,6.42364E-06
793,6.38329E-06
793,6.34320E-06
794,6.30339E-06
794,6.26383E-06
794,6.22454E-06
794,6.18551E-06
794,6.14674E-06
794,6.10822E-06
794,6.06996E-06
794,6.03196E-06
794,5.99421E-06
794,5.95671E-06
794,5.91946E-06
795,5.88246E-06
795,5.84571E-06
795,5.80921E-06
795,5.77295E-06
795,5.73694E-06
795,5.70116E-06
795,5.66563E-06
795,5.63034E-06
795,5.59528E-06
796,5.56046E-06
796,5.52587E-06
796,5.49152E-06
796,5.45740E-06
796,5.42350E-06
796,5.38983E-06
796,5.35639E-06
796,5.32317E-06
796,5.29017E-06
796,5.25739E-06
796,5.22483E-06
797,5.19249E-06
797,5.16037E-06
797,5.12846E-06
797,5.09676E-06
797,5.06527E-06
797,5.03399E-06
797,5.00292E-06
797,4.97206E-06
797,4.94140E-06
798,4.91094E-06
798,4.88069E-06
798,4.85064E-06
798,4.82078E-06
798,4.79113E-06
798,4.76167E-06
798,4.73240E-06
798,4.70333E-06
798,4.67445E-06
798,4.64576E-06
798,4.61726E-06
799,4.58895E-06
799,4.56083E-06
799,4.53289E-06
799,4.50513E-06
799,4.47756E-06
799,4.45017E-06
799,4.42296E-06
799,4.39593E-06
799,4.36907E-06
800,4.34239E-06
800,4.31589E-06
800,4.28956E-06
800,4.26340E-06
800,4.23741E-06
800,4.21160E-06
800,4.18595E-06
800,4.16047E-06
800,4.13515E-06
800,4.11000E-06
800,4.08502E-06
801,4.06019E-06
801,4.03552E-06
801,4.01101E-06
801,3.98666E-06
801,3.96246E-06
801,3.93841E-06
801,3.91452E-06
801,3.89078E-06
801,3.86718E-06
802,3.84374E-06
802,3.82044E-06
802,3.79728E-06
802,3.77427E-06
802,3.75140E-06
802,3.72867E-06
802,3.70609E-06
802,3.68364E-06
802,3.66133E-06
802,3.63915E-06
802,3.61711E-06
803,3.59520E-06
803,3.57343E-06
803,3.55178E-06
803,3.53027E-06
803,3.50888E-06
803,3.48762E-06
803,3.46649E-06
803,3.44549E-06
803,3.42461E-06
804,3.40385E-06
804,3.38321E-06
804,3.36270E-06
804,3.34230E-06
804,3.32203E-06
804,3.30187E-06
804,3.28183E-06
804,3.26190E-06
804,3.24209E-06
804,3.22240E-06
804,3.20281E-06
805,3.18334E-06
805,3.16398E-06
805,3.14473E-06
805,3.12559E-06
805,3.10656E-06
805,3.08764E-06
805,3.06882E-06
805,3.05011E-06
805,3.03151E-06
806,3.01301E-06
806,2.99462E-06
806,2.97634E-06
806,2.95816E-06
806,2.94009E-06
806,2.92212E-06
806,2.90426E-06
806,2.88650E-06
806,2.86885E-06
806,2.85130E-06
806,2.83386E-06
807,2.81652E-06
807,2.79929E-06
807,2.78216E-06
807,2.76513E-06
807,2.74821E-06
807,2.73139E-06
807,2.71467E-06
807,2.69805E-06
807,2.68153E-06
808,2.66512E-06
808,2.64881E-06
808,2.63259E-06
808,2.61648E-06
808,2.60047E-06
808,2.58456E-06
808,2.56875E-06
808,2.55304E-06
808,2.53742E-06
808,2.52191E-06
808,2.50649E-06
809,2.49117E-06
809,2.47595E-06
809,2.46083E-06
809,2.44580E-06
809,2.43087E-06
809,2.41603E-06
809,2.40129E-06
809,2.38665E-06
