Wavelength,X,Y,Z
444,3.45476E-01,5.56567E-02,1.92856E+00
444,3.45211E-01,5.57922E-02,1.92786E+00
444,3.44943E-01,5.59277E-02,1.92714E+00
444,3.44670E-01,5.60633E-02,1.92640E+00
444,3.44395E-01,5.61991E-02,1.92564E+00
444,3.44117E-01,5.63351E-02,1.92486E+00
444,3.43837E-01,5.64712E-02,1.92408E+00
444,3.43555E-01,5.66076E-02,1.92328E+00
444,3.43271E-01,5.67443E-02,1.92248E+00
445,3.42987E-01,5.68814E-02,1.92167E+00
445,3.42702E-01,5.70188E-02,1.92086E+00
445,3.42417E-01,5.71567E-02,1.92005E+00
445,3.42132E-01,5.72951E-02,1.91924E+00
445,3.41848E-01,5.74339E-02,1.91844E+00
445,3.41566E-01,5.75734E-02,1.91764E+00
445,3.41284E-01,5.77133E-02,1.91684E+00
445,3.41003E-01,5.78539E-02,1.91605E+00
445,3.40722E-01,5.79949E-02,1.91526E+00
446,3.40441E-01,5.81364E-02,1.91447E+00
446,3.40160E-01,5.82785E-02,1.91367E+00
446,3.39878E-01,5.84209E-02,1.91287E+00
446,3.39595E-01,5.85639E-02,1.91207E+00
446,3.39310E-01,5.87073E-02,1.91125E+00
446,3.39024E-01,5.88511E-02,1.91043E+00
446,3.38736E-01,5.89953E-02,1.90959E+00
446,3.38445E-01,5.91399E-02,1.90874E+00
446,3.38151E-01,5.92848E-02,1.90788E+00
446,3.37855E-01,5.94301E-02,1.90699E+00
446,3.37555E-01,5.95757E-02,1.90609E+00
447,3.37251E-01,5.97216E-02,1.90517E+00
447,3.36943E-01,5.98679E-02,1.90422E+00
447,3.36631E-01,6.00144E-02,1.90325E+00
447,3.36314E-01,6.01611E-02,1.90225E+00
447,3.35993E-01,6.03081E-02,1.90122E+00
447,3.35665E-01,6.04553E-02,1.90017E+00
447,3.35332E-01,6.06027E-02,1.89908E+00
447,3.34994E-01,6.07502E-02,1.89796E+00
447,3.34649E-01,6.08980E-02,1.89680E+00
448,3.34297E-01,6.10458E-02,1.89560E+00
448,3.33938E-01,6.11938E-02,1.89437E+00
448,3.33572E-01,6.13419E-02,1.89309E+00
448,3.33199E-01,6.14900E-02,1.89177E+00
448,3.32817E-01,6.16382E-02,1.89041E+00
448,3.32428E-01,6.17864E-02,1.88900E+00
448,3.32029E-01,6.19347E-02,1.88754E+00
448,3.31623E-01,6.20829E-02,1.88604E+00
448,3.31207E-01,6.22311E-02,1.88448E+00
448,3.30781E-01,6.23792E-02,1.88287E+00
448,3.30346E-01,6.25273E-02,1.88120E+00
449,3.29901E-01,6.26753E-02,1.87948E+00
449,3.29446E-01,6.28231E-02,1.87770E+00
449,3.28980E-01,6.29708E-02,1.87586E+00
449,3.28504E-01,6.31184E-02,1.87396E+00
449,3.28016E-01,6.32657E-02,1.87200E+00
449,3.27516E-01,6.34128E-02,1.86997E+00
449,3.27005E-01,6.35597E-02,1.86787E+00
449,3.26483E-01,6.37064E-02,1.86571E+00
449,3.25947E-01,6.38527E-02,1.86348E+00
450,3.25400E-01,6.39988E-02,1.86118E+00
450,3.24839E-01,6.41445E-02,1.85880E+00
450,3.24265E-01,6.42898E-02,1.85635E+00
450,3.23678E-01,6.44348E-02,1.85383E+00
450,3.23078E-01,6.45794E-02,1.85122E+00
450,3.22464E-01,6.47235E-02,1.84855E+00
450,3.21835E-01,6.48672E-02,1.84579E+00
450,3.21194E-01,6.50105E-02,1.84295E+00
450,3.20539E-01,6.51534E-02,1.84004E+00
450,3.19871E-01,6.52960E-02,1.83706E+00
450,3.19191E-01,6.54384E-02,1.83400E+00
451,3.18499E-01,6.55805E-02,1.83089E+00
451,3.17796E-01,6.57224E-02,1.82770E+00
451,3.17082E-01,6.58641E-02,1.82446E+00
451,3.16357E-01,6.60059E-02,1.82115E+00
451,3.15622E-01,6.61475E-02,1.81779E+00
451,3.14878E-01,6.62892E-02,1.81438E+00
451,3.14125E-01,6.64309E-02,1.81091E+00
451,3.13363E-01,6.65727E-02,1.80740E+00
451,3.12593E-01,6.67147E-02,1.80383E+00
452,3.11814E-01,6.68568E-02,1.80023E+00
452,3.11029E-01,6.69993E-02,1.79658E+00
452,3.10236E-01,6.71420E-02,1.79290E+00
452,3.09437E-01,6.72851E-02,1.78917E+00
452,3.08631E-01,6.74286E-02,1.78542E+00
452,3.07820E-01,6.75726E-02,1.78163E+00
452,3.07003E-01,6.77170E-02,1.77781E+00
452,3.06182E-01,6.78621E-02,1.77396E+00
452,3.05356E-01,6.80077E-02,1.77009E+00
452,3.04525E-01,6.81541E-02,1.76620E+00
452,3.03691E-01,6.83011E-02,1.76229E+00
453,3.02854E-01,6.84490E-02,1.75836E+00
453,3.02013E-01,6.85976E-02,1.75442E+00
453,3.01170E-01,6.87472E-02,1.75046E+00
453,3.00324E-01,6.88977E-02,1.74649E+00
453,2.99477E-01,6.90493E-02,1.74251E+00
453,2.98628E-01,6.92019E-02,1.73853E+00
453,2.97778E-01,6.93556E-02,1.73454E+00
453,2.96927E-01,6.95105E-02,1.73055E+00
453,2.96076E-01,6.96666E-02,1.72656E+00
454,2.95225E-01,6.98241E-02,1.72258E+00
454,2.94373E-01,6.99828E-02,1.71859E+00
454,2.93523E-01,7.01430E-02,1.71462E+00
454,2.92673E-01,7.03047E-02,1.71065E+00
454,2.91824E-01,7.04680E-02,1.70669E+00
454,2.90978E-01,7.06328E-02,1.70275E+00
454,2.90133E-01,7.07993E-02,1.69882E+00
454,2.89290E-01,7.09675E-02,1.69491E+00
454,2.88450E-01,7.11375E-02,1.69101E+00
454,2.87612E-01,7.13094E-02,1.68714E+00
454,2.86778E-01,7.14832E-02,1.68329E+00
455,2.85947E-01,7.16590E-02,1.67946E+00
455,2.85120E-01,7.18368E-02,1.67566E+00
455,2.84297E-01,7.20168E-02,1.67189E+00
455,2.83479E-01,7.21990E-02,1.66815E+00
455,2.82665E-01,7.23834E-02,1.66444E+00
455,2.81855E-01,7.25701E-02,1.66076E+00
455,2.81051E-01,7.27592E-02,1.65712E+00
455,2.80252E-01,7.29507E-02,1.65351E+00
455,2.79458E-01,7.31446E-02,1.64994E+00
456,2.78668E-01,7.33409E-02,1.64640E+00
456,2.77884E-01,7.35396E-02,1.64289E+00
456,2.77104E-01,7.37408E-02,1.63942E+00
456,2.76330E-01,7.39445E-02,1.63598E+00
456,2.75561E-01,7.41508E-02,1.63258E+00
456,2.74796E-01,7.43596E-02,1.62921E+00
456,2.74037E-01,7.45710E-02,1.62587E+00
456,2.73282E-01,7.47850E-02,1.62257E+00
456,2.72533E-01,7.50016E-02,1.61930E+00
456,2.71789E-01,7.52208E-02,1.61606E+00
456,2.71050E-01,7.54428E-02,1.61286E+00
457,2.70316E-01,7.56674E-02,1.60969E+00
457,2.69587E-01,7.58949E-02,1.60656E+00
457,2.68863E-01,7.61250E-02,1.60346E+00
457,2.68145E-01,7.63580E-02,1.60039E+00
457,2.67431E-01,7.65938E-02,1.59736E+00
457,2.66723E-01,7.68325E-02,1.59436E+00
457,2.66020E-01,7.70741E-02,1.59140E+00
457,2.65322E-01,7.73185E-02,1.58847E+00
457,2.64630E-01,7.75660E-02,1.58557E+00
458,2.63942E-01,7.78164E-02,1.58271E+00
458,2.63260E-01,7.80698E-02,1.57987E+00
458,2.62583E-01,7.83263E-02,1.57708E+00
458,2.61912E-01,7.85859E-02,1.57432E+00
458,2.61246E-01,7.88485E-02,1.57159E+00
458,2.60585E-01,7.91144E-02,1.56890E+00
458,2.59929E-01,7.93834E-02,1.56624E+00
458,2.59279E-01,7.96556E-02,1.56361E+00
458,2.58634E-01,7.99311E-02,1.56102E+00
458,2.57995E-01,8.02098E-02,1.55846E+00
458,2.57361E-01,8.04919E-02,1.55594E+00
459,2.56733E-01,8.07773E-02,1.55344E+00
459,2.56110E-01,8.10662E-02,1.55099E+00
459,2.55493E-01,8.13584E-02,1.54857E+00
459,2.54881E-01,8.16542E-02,1.54618E+00
459,2.54275E-01,8.19534E-02,1.54382E+00
459,2.53674E-01,8.22563E-02,1.54150E+00
459,2.53079E-01,8.25627E-02,1.53922E+00
459,2.52490E-01,8.28727E-02,1.53696E+00
459,2.51906E-01,8.31864E-02,1.53475E+00
460,2.51328E-01,8.35038E-02,1.53256E+00
460,2.50756E-01,8.38250E-02,1.53041E+00
460,2.50190E-01,8.41500E-02,1.52830E+00
460,2.49629E-01,8.44788E-02,1.52622E+00
460,2.49074E-01,8.48115E-02,1.52417E+00
460,2.48525E-01,8.51482E-02,1.52216E+00
460,2.47982E-01,8.54888E-02,1.52018E+00
460,2.47445E-01,8.58333E-02,1.51823E+00
460,2.46912E-01,8.61817E-02,1.51632E+00
460,2.46385E-01,8.65340E-02,1.51443E+00
460,2.45862E-01,8.68902E-02,1.51257E+00
461,2.45343E-01,8.72500E-02,1.51074E+00
461,2.44829E-01,8.76137E-02,1.50892E+00
461,2.44317E-01,8.79810E-02,1.50713E+00
461,2.43809E-01,8.83520E-02,1.50536E+00
461,2.43304E-01,8.87266E-02,1.50361E+00
461,2.42801E-01,8.91047E-02,1.50187E+00
461,2.42301E-01,8.94864E-02,1.50015E+00
461,2.41803E-01,8.98715E-02,1.49844E+00
461,2.41306E-01,9.02600E-02,1.49674E+00
462,2.40810E-01,9.06519E-02,1.49505E+00
462,2.40316E-01,9.10471E-02,1.49337E+00
462,2.39822E-01,9.14456E-02,1.49169E+00
462,2.39328E-01,9.18473E-02,1.49002E+00
462,2.38835E-01,9.22521E-02,1.48835E+00
462,2.38341E-01,9.26601E-02,1.48667E+00
462,2.37847E-01,9.30711E-02,1.48500E+00
462,2.37352E-01,9.34851E-02,1.48332E+00
462,2.36856E-01,9.39020E-02,1.48164E+00
462,2.36358E-01,9.43218E-02,1.47995E+00
462,2.35859E-01,9.47444E-02,1.47826E+00
463,2.35357E-01,9.51697E-02,1.47655E+00
463,2.34854E-01,9.55977E-02,1.47483E+00
463,2.34347E-01,9.60284E-02,1.47310E+00
463,2.33838E-01,9.64615E-02,1.47136E+00
463,2.33325E-01,9.68972E-02,1.46959E+00
463,2.32809E-01,9.73353E-02,1.46781E+00
463,2.32289E-01,9.77757E-02,1.46601E+00
463,2.31766E-01,9.82184E-02,1.46419E+00
463,2.31237E-01,9.86633E-02,1.46235E+00
464,2.30705E-01,9.91104E-02,1.46048E+00
464,2.30167E-01,9.95594E-02,1.45858E+00
464,2.29624E-01,1.00011E-01,1.45666E+00
464,2.29076E-01,1.00463E-01,1.45471E+00
464,2.28522E-01,1.00918E-01,1.45273E+00
464,2.27962E-01,1.01375E-01,1.45071E+00
464,2.27396E-01,1.01833E-01,1.44866E+00
464,2.26823E-01,1.02292E-01,1.44657E+00
464,2.26244E-01,1.02753E-01,1.44445E+00
464,2.25657E-01,1.03216E-01,1.44229E+00
464,2.25064E-01,1.03680E-01,1.44009E+00
465,2.24463E-01,1.04145E-01,1.43785E+00
465,2.23854E-01,1.04611E-01,1.43556E+00
465,2.23237E-01,1.05078E-01,1.43324E+00
465,2.22612E-01,1.05546E-01,1.43086E+00
465,2.21978E-01,1.06014E-01,1.42844E+00
465,2.21336E-01,1.06484E-01,1.42597E+00
465,2.20685E-01,1.06954E-01,1.42345E+00
465,2.20025E-01,1.07425E-01,1.42088E+00
465,2.19357E-01,1.07896E-01,1.41827E+00
466,2.18681E-01,1.08369E-01,1.41561E+00
466,2.17996E-01,1.08841E-01,1.41290E+00
466,2.17303E-01,1.09314E-01,1.41014E+00
466,2.16601E-01,1.09788E-01,1.40734E+00
466,2.15891E-01,1.10263E-01,1.40448E+00
466,2.15173E-01,1.10738E-01,1.40159E+00
466,2.14448E-01,1.11213E-01,1.39864E+00
466,2.13714E-01,1.11689E-01,1.39565E+00
466,2.12972E-01,1.12166E-01,1.39262E+00
466,2.12222E-01,1.12642E-01,1.38953E+00
466,2.11464E-01,1.13119E-01,1.38641E+00
467,2.10699E-01,1.13597E-01,1.38323E+00
467,2.09926E-01,1.14075E-01,1.38001E+00
467,2.09145E-01,1.14554E-01,1.37675E+00
467,2.08357E-01,1.15032E-01,1.37345E+00
467,2.07562E-01,1.15511E-01,1.37009E+00
467,2.06759E-01,1.15990E-01,1.36670E+00
467,2.05949E-01,1.16470E-01,1.36326E+00
467,2.05132E-01,1.16950E-01,1.35978E+00
467,2.04308E-01,1.17430E-01,1.35625E+00
468,2.03477E-01,1.17910E-01,1.35269E+00
468,2.02638E-01,1.18390E-01,1.34908E+00
468,2.01793E-01,1.18870E-01,1.34543E+00
468,2.00942E-01,1.19351E-01,1.34173E+00
468,2.00083E-01,1.19831E-01,1.33800E+00
468,1.99218E-01,1.20312E-01,1.33422E+00
468,1.98347E-01,1.20793E-01,1.33040E+00
468,1.97469E-01,1.21274E-01,1.32655E+00
468,1.96585E-01,1.21754E-01,1.32265E+00
468,1.95695E-01,1.22235E-01,1.31871E+00
468,1.94799E-01,1.22715E-01,1.31474E+00
469,1.93896E-01,1.23196E-01,1.31072E+00
469,1.92988E-01,1.23676E-01,1.30667E+00
469,1.92074E-01,1.24156E-01,1.30257E+00
469,1.91154E-01,1.24636E-01,1.29844E+00
469,1.90229E-01,1.25116E-01,1.29428E+00
469,1.89298E-01,1.25596E-01,1.29007E+00
469,1.88362E-01,1.26075E-01,1.28583E+00
469,1.87420E-01,1.26554E-01,1.28155E+00
469,1.86474E-01,1.27032E-01,1.27723E+00
470,1.85522E-01,1.27511E-01,1.27288E+00
470,1.84565E-01,1.27989E-01,1.26850E+00
470,1.83604E-01,1.28466E-01,1.26408E+00
470,1.82637E-01,1.28943E-01,1.25962E+00
470,1.81666E-01,1.29420E-01,1.25513E+00
470,1.80691E-01,1.29896E-01,1.25061E+00
470,1.79710E-01,1.30371E-01,1.24605E+00
470,1.78726E-01,1.30846E-01,1.24147E+00
470,1.77738E-01,1.31321E-01,1.23685E+00
470,1.76745E-01,1.31795E-01,1.23219E+00
470,1.75749E-01,1.32268E-01,1.22751E+00
471,1.74749E-01,1.32742E-01,1.22280E+00
471,1.73745E-01,1.33214E-01,1.21807E+00
471,1.72739E-01,1.33687E-01,1.21330E+00
471,1.71729E-01,1.34158E-01,1.20851E+00
471,1.70715E-01,1.34630E-01,1.20370E+00
471,1.69699E-01,1.35101E-01,1.19886E+00
471,1.68681E-01,1.35572E-01,1.19399E+00
471,1.67659E-01,1.36043E-01,1.18910E+00
471,1.66635E-01,1.36513E-01,1.18419E+00
472,1.65609E-01,1.36983E-01,1.17926E+00
472,1.64580E-01,1.37453E-01,1.17431E+00
472,1.63550E-01,1.37923E-01,1.16934E+00
472,1.62517E-01,1.38392E-01,1.16435E+00
472,1.61483E-01,1.38862E-01,1.15934E+00
472,1.60447E-01,1.39331E-01,1.15432E+00
472,1.59410E-01,1.39800E-01,1.14927E+00
472,1.58371E-01,1.40269E-01,1.14422E+00
472,1.57331E-01,1.40738E-01,1.13914E+00
472,1.56289E-01,1.41207E-01,1.13406E+00
472,1.55247E-01,1.41677E-01,1.12896E+00
473,1.54204E-01,1.42146E-01,1.12384E+00
473,1.53160E-01,1.42615E-01,1.11872E+00
473,1.52115E-01,1.43084E-01,1.11359E+00
473,1.51070E-01,1.43554E-01,1.10844E+00
473,1.50024E-01,1.44023E-01,1.10328E+00
473,1.48979E-01,1.44493E-01,1.09812E+00
473,1.47932E-01,1.44963E-01,1.09295E+00
473,1.46886E-01,1.45434E-01,1.08777E+00
473,1.45840E-01,1.45905E-01,1.08258E+00
474,1.44794E-01,1.46376E-01,1.07739E+00
474,1.43749E-01,1.46847E-01,1.07219E+00
474,1.42703E-01,1.47319E-01,1.06698E+00
474,1.41658E-01,1.47791E-01,1.06177E+00
474,1.40614E-01,1.48264E-01,1.05656E+00
474,1.39570E-01,1.48737E-01,1.05135E+00
474,1.38528E-01,1.49211E-01,1.04613E+00
474,1.37486E-01,1.49685E-01,1.04091E+00
474,1.36445E-01,1.50160E-01,1.03569E+00
474,1.35405E-01,1.50636E-01,1.03047E+00
474,1.34366E-01,1.51113E-01,1.02525E+00
475,1.33328E-01,1.51590E-01,1.02003E+00
475,1.32292E-01,1.52068E-01,1.01482E+00
475,1.31257E-01,1.52546E-01,1.00960E+00
475,1.30224E-01,1.53026E-01,1.00439E+00
475,1.29192E-01,1.53507E-01,9.99179E-01
475,1.28162E-01,1.53988E-01,9.93973E-01
475,1.27134E-01,1.54471E-01,9.88771E-01
475,1.26107E-01,1.54954E-01,9.83575E-01
475,1.25083E-01,1.55438E-01,9.78384E-01
476,1.24061E-01,1.55923E-01,9.73199E-01
476,1.23041E-01,1.56410E-01,9.68022E-01
476,1.22023E-01,1.56897E-01,9.62852E-01
476,1.21008E-01,1.57385E-01,9.57691E-01
476,1.19996E-01,1.57874E-01,9.52539E-01
476,1.18986E-01,1.58364E-01,9.47396E-01
476,1.17979E-01,1.58856E-01,9.42263E-01
476,1.16975E-01,1.59348E-01,9.37141E-01
476,1.15974E-01,1.59841E-01,9.32031E-01
476,1.14976E-01,1.60335E-01,9.26933E-01
476,1.13982E-01,1.60830E-01,9.21847E-01
477,1.12991E-01,1.61326E-01,9.16774E-01
477,1.12003E-01,1.61823E-01,9.11714E-01
477,1.11019E-01,1.62321E-01,9.06669E-01
477,1.10038E-01,1.62820E-01,9.01638E-01
477,1.09062E-01,1.63320E-01,8.96622E-01
477,1.08088E-01,1.63821E-01,8.91622E-01
477,1.07119E-01,1.64323E-01,8.86638E-01
477,1.06154E-01,1.64826E-01,8.81671E-01
477,1.05193E-01,1.65330E-01,8.76720E-01
478,1.04236E-01,1.65835E-01,8.71787E-01
478,1.03283E-01,1.66341E-01,8.66872E-01
478,1.02334E-01,1.66849E-01,8.61975E-01
478,1.01390E-01,1.67357E-01,8.57097E-01
478,1.00450E-01,1.67866E-01,8.52238E-01
478,9.95142E-02,1.68376E-01,8.47398E-01
478,9.85833E-02,1.68887E-01,8.42579E-01
478,9.76570E-02,1.69400E-01,8.37779E-01
478,9.67353E-02,1.69913E-01,8.33001E-01
478,9.58183E-02,1.70428E-01,8.28243E-01
478,9.49061E-02,1.70943E-01,8.23507E-01
479,9.39987E-02,1.71460E-01,8.18792E-01
479,9.30962E-02,1.71977E-01,8.14100E-01
479,9.21986E-02,1.72496E-01,8.09430E-01
479,9.13060E-02,1.73016E-01,8.04782E-01
479,9.04185E-02,1.73537E-01,8.00158E-01
479,8.95360E-02,1.74058E-01,7.95556E-01
479,8.86587E-02,1.74581E-01,7.90979E-01
479,8.77865E-02,1.75105E-01,7.86425E-01
479,8.69195E-02,1.75631E-01,7.81895E-01
480,8.60578E-02,1.76157E-01,7.77390E-01
480,8.52013E-02,1.76684E-01,7.72910E-01
480,8.43501E-02,1.77213E-01,7.68454E-01
480,8.35044E-02,1.77742E-01,7.64023E-01
480,8.26639E-02,1.78273E-01,7.59618E-01
480,8.18289E-02,1.78805E-01,7.55238E-01
480,8.09994E-02,1.79338E-01,7.50884E-01
480,8.01752E-02,1.79872E-01,7.46555E-01
480,7.93563E-02,1.80407E-01,7.42251E-01
480,7.85427E-02,1.80943E-01,7.37972E-01
480,7.77343E-02,1.81480E-01,7.33717E-01
481,7.69311E-02,1.82019E-01,7.29485E-01
481,7.61329E-02,1.82558E-01,7.25277E-01
481,7.53397E-02,1.83098E-01,7.21091E-01
481,7.45515E-02,1.83640E-01,7.16929E-01
481,7.37682E-02,1.84182E-01,7.12788E-01
481,7.29898E-02,1.84725E-01,7.08669E-01
481,7.22161E-02,1.85270E-01,7.04571E-01
481,7.14473E-02,1.85815E-01,7.00495E-01
481,7.06831E-02,1.86361E-01,6.96439E-01
482,6.99237E-02,1.86908E-01,6.92404E-01
482,6.91688E-02,1.87456E-01,6.88388E-01
482,6.84185E-02,1.88004E-01,6.84392E-01
482,6.76728E-02,1.88554E-01,6.80416E-01
482,6.69316E-02,1.89105E-01,6.76458E-01
482,6.61948E-02,1.89656E-01,6.72520E-01
482,6.54624E-02,1.90208E-01,6.68600E-01
482,6.47344E-02,1.90761E-01,6.64697E-01
482,6.40107E-02,1.91314E-01,6.60813E-01
482,6.32914E-02,1.91869E-01,6.56946E-01
482,6.25763E-02,1.92424E-01,6.53097E-01
483,6.18655E-02,1.92980E-01,6.49264E-01
483,6.11588E-02,1.93537E-01,6.45448E-01
483,6.04563E-02,1.94094E-01,6.41648E-01
483,5.97580E-02,1.94652E-01,6.37865E-01
483,5.90638E-02,1.95210E-01,6.34098E-01
483,5.83737E-02,1.95769E-01,6.30346E-01
483,5.76876E-02,1.96329E-01,6.26609E-01
483,5.70056E-02,1.96889E-01,6.22888E-01
483,5.63276E-02,1.97450E-01,6.19181E-01
484,5.56535E-02,1.98012E-01,6.15490E-01
484,5.49835E-02,1.98573E-01,6.11812E-01
484,5.43173E-02,1.99136E-01,6.08149E-01
484,5.36551E-02,1.99699E-01,6.04500E-01
484,5.29968E-02,2.00262E-01,6.00865E-01
484,5.23424E-02,2.00826E-01,5.97243E-01
484,5.16919E-02,2.01390E-01,5.93635E-01
484,5.10452E-02,2.01955E-01,5.90040E-01
484,5.04023E-02,2.02520E-01,5.86458E-01
484,4.97633E-02,2.03085E-01,5.82888E-01
484,4.91281E-02,2.03651E-01,5.79332E-01
485,4.84966E-02,2.04216E-01,5.75788E-01
485,4.78690E-02,2.04783E-01,5.72256E-01
485,4.72451E-02,2.05349E-01,5.68735E-01
485,4.66250E-02,2.05916E-01,5.65227E-01
485,4.60086E-02,2.06483E-01,5.61731E-01
485,4.53961E-02,2.07050E-01,5.58247E-01
485,4.47873E-02,2.07617E-01,5.54774E-01
485,4.41824E-02,2.08185E-01,5.51315E-01
485,4.35814E-02,2.08754E-01,5.47868E-01
486,4.29844E-02,2.09323E-01,5.44435E-01
486,4.23915E-02,2.09893E-01,5.41017E-01
486,4.18027E-02,2.10463E-01,5.37612E-01
486,4.12181E-02,2.11035E-01,5.34223E-01
486,4.06377E-02,2.11608E-01,5.30850E-01
486,4.00615E-02,2.12183E-01,5.27492E-01
486,3.94897E-02,2.12758E-01,5.24151E-01
486,3.89222E-02,2.13336E-01,5.20826E-01
486,3.83591E-02,2.13915E-01,5.17519E-01
486,3.78005E-02,2.14496E-01,5.14230E-01
486,3.72463E-02,2.15079E-01,5.10958E-01
487,3.66966E-02,2.15664E-01,5.07705E-01
487,3.61515E-02,2.16251E-01,5.04470E-01
487,3.56110E-02,2.16841E-01,5.01254E-01
487,3.50750E-02,2.17433E-01,4.98058E-01
487,3.45437E-02,2.18028E-01,4.94881E-01
487,3.40171E-02,2.18626E-01,4.91724E-01
487,3.34952E-02,2.19226E-01,4.88588E-01
487,3.29779E-02,2.19830E-01,4.85472E-01
487,3.24654E-02,2.20438E-01,4.82377E-01
488,3.19577E-02,2.21048E-01,4.79303E-01
488,3.14547E-02,2.21663E-01,4.76250E-01
488,3.09565E-02,2.22280E-01,4.73219E-01
488,3.04632E-02,2.22902E-01,4.70210E-01
488,2.99746E-02,2.23528E-01,4.67223E-01
488,2.94909E-02,2.24159E-01,4.64259E-01
488,2.90120E-02,2.24793E-01,4.61317E-01
488,2.85380E-02,2.25432E-01,4.58397E-01
488,2.80689E-02,2.26076E-01,4.55501E-01
488,2.76046E-02,2.26725E-01,4.52628E-01
488,2.71452E-02,2.27379E-01,4.49778E-01
489,2.66906E-02,2.28038E-01,4.46951E-01
489,2.62410E-02,2.28703E-01,4.44149E-01
489,2.57962E-02,2.29373E-01,4.41370E-01
489,2.53564E-02,2.30048E-01,4.38615E-01
489,2.49214E-02,2.30730E-01,4.35884E-01
489,2.44913E-02,2.31418E-01,4.33178E-01
489,2.40661E-02,2.32112E-01,4.30495E-01
489,2.36458E-02,2.32813E-01,4.27838E-01
489,2.32303E-02,2.33520E-01,4.25205E-01
490,2.28198E-02,2.34235E-01,4.22597E-01
490,2.24141E-02,2.34956E-01,4.20014E-01
490,2.20132E-02,2.35685E-01,4.17455E-01
490,2.16172E-02,2.36421E-01,4.14922E-01
490,2.12261E-02,2.37164E-01,4.12414E-01
490,2.08398E-02,2.37916E-01,4.09931E-01
490,2.04584E-02,2.38676E-01,4.07474E-01
490,2.00817E-02,2.39443E-01,4.05041E-01
490,1.97097E-02,2.40219E-01,4.02633E-01
490,1.93425E-02,2.41003E-01,4.00249E-01
490,1.89799E-02,2.41794E-01,3.97888E-01
491,1.86220E-02,2.42594E-01,3.95551E-01
491,1.82687E-02,2.43401E-01,3.93236E-01
491,1.79199E-02,2.44217E-01,3.90944E-01
491,1.75757E-02,2.45040E-01,3.88674E-01
491,1.72359E-02,2.45871E-01,3.86426E-01
491,1.69006E-02,2.46709E-01,3.84199E-01
491,1.65698E-02,2.47556E-01,3.81993E-01
491,1.62433E-02,2.48410E-01,3.79808E-01
491,1.59212E-02,2.49272E-01,3.77642E-01
492,1.56035E-02,2.50141E-01,3.75497E-01
492,1.52901E-02,2.51018E-01,3.73371E-01
492,1.49810E-02,2.51903E-01,3.71265E-01
492,1.46761E-02,2.52795E-01,3.69177E-01
492,1.43756E-02,2.53695E-01,3.67108E-01
492,1.40792E-02,2.54602E-01,3.65057E-01
492,1.37871E-02,2.55517E-01,3.63023E-01
492,1.34992E-02,2.56439E-01,3.61008E-01
492,1.32155E-02,2.57368E-01,3.59010E-01
492,1.29359E-02,2.58305E-01,3.57028E-01
492,1.26605E-02,2.59249E-01,3.55064E-01
493,1.23892E-02,2.60200E-01,3.53116E-01
493,1.21220E-02,2.61158E-01,3.51184E-01
493,1.18590E-02,2.62124E-01,3.49267E-01
493,1.16000E-02,2.63096E-01,3.47367E-01
493,1.13452E-02,2.64076E-01,3.45481E-01
493,1.10944E-02,2.65063E-01,3.43611E-01
493,1.08477E-02,2.66056E-01,3.41755E-01
493,1.06050E-02,2.67057E-01,3.39914E-01
493,1.03664E-02,2.68064E-01,3.38087E-01
494,1.01318E-02,2.69078E-01,3.36274E-01
494,9.90134E-03,2.70099E-01,3.34475E-01
494,9.67486E-03,2.71127E-01,3.32689E-01
494,9.45243E-03,2.72161E-01,3.30916E-01
494,9.23403E-03,2.73202E-01,3.29156E-01
494,9.01966E-03,2.74249E-01,3.27410E-01
494,8.80932E-03,2.75303E-01,3.25675E-01
494,8.60300E-03,2.76363E-01,3.23953E-01
494,8.40072E-03,2.77429E-01,3.22243E-01
494,8.20247E-03,2.78502E-01,3.20545E-01
494,8.00825E-03,2.79581E-01,3.18859E-01
495,7.81806E-03,2.80667E-01,3.17184E-01
495,7.63192E-03,2.81758E-01,3.15520E-01
495,7.44981E-03,2.82855E-01,3.13867E-01
495,7.27174E-03,2.83959E-01,3.12225E-01
495,7.09773E-03,2.85068E-01,3.10594E-01
495,6.92777E-03,2.86183E-01,3.08973E-01
495,6.76180E-03,2.87304E-01,3.07362E-01
495,6.59977E-03,2.88431E-01,3.05761E-01
495,6.44162E-03,2.89563E-01,3.04170E-01
496,6.28730E-03,2.90702E-01,3.02588E-01
496,6.13675E-03,2.91846E-01,3.01015E-01
496,5.98992E-03,2.92997E-01,2.99451E-01
496,5.84674E-03,2.94153E-01,2.97896E-01
496,5.70717E-03,2.95315E-01,2.96349E-01
496,5.57114E-03,2.96484E-01,2.94810E-01
496,5.43862E-03,2.97658E-01,2.93279E-01
496,5.30954E-03,2.98838E-01,2.91756E-01
496,5.18385E-03,3.00025E-01,2.90240E-01
496,5.06149E-03,3.01217E-01,2.88731E-01
496,4.94242E-03,3.02416E-01,2.87230E-01
497,4.82659E-03,3.03621E-01,2.85735E-01
497,4.71393E-03,3.04831E-01,2.84247E-01
497,4.60441E-03,3.06049E-01,2.82765E-01
497,4.49798E-03,3.07272E-01,2.81289E-01
497,4.39457E-03,3.08501E-01,2.79819E-01
497,4.29414E-03,3.09737E-01,2.78355E-01
497,4.19664E-03,3.10978E-01,2.76897E-01
497,4.10203E-03,3.12226E-01,2.75444E-01
