Wavelength,V
530,8.81310E-01
530,8.82134E-01
530,8.82955E-01
530,8.83773E-01
530,8.84589E-01
530,8.85402E-01
530,8.86212E-01
530,8.87019E-01
531,8.87825E-01
531,8.88628E-01
531,8.89430E-01
531,8.90229E-01
531,8.91027E-01
531,8.91824E-01
531,8.92619E-01
531,8.93413E-01
531,8.94206E-01
532,8.94998E-01
532,8.95789E-01
532,8.96580E-01
532,8.97370E-01
532,8.98160E-01
532,8.98949E-01
532,8.99739E-01
532,9.00529E-01
532,9.01320E-01
532,9.02111E-01
532,9.02902E-01
533,9.03694E-01
533,9.04488E-01
533,9.05282E-01
533,9.06078E-01
533,9.06875E-01
533,9.07674E-01
533,9.08475E-01
533,9.09278E-01
533,9.10082E-01
534,9.10889E-01
534,9.11699E-01
534,9.12511E-01
534,9.13326E-01
534,9.14144E-01
534,9.14965E-01
534,9.15790E-01
534,9.16617E-01
534,9.17449E-01
534,9.18284E-01
534,9.19123E-01
535,9.19967E-01
535,9.20815E-01
535,9.21667E-01
535,9.22524E-01
535,9.23386E-01
535,9.24253E-01
535,9.25124E-01
535,9.26000E-01
535,9.26880E-01
536,9.27764E-01
536,9.28652E-01
536,9.29543E-01
536,9.30437E-01
536,9.31334E-01
536,9.32232E-01
536,9.33134E-01
536,9.34036E-01
536,9.34941E-01
536,9.35846E-01
536,9.36752E-01
537,9.37659E-01
537,9.38566E-01
537,9.39474E-01
537,9.40380E-01
537,9.41286E-01
537,9.42191E-01
537,9.43095E-01
537,9.43997E-01
537,9.44897E-01
538,9.45795E-01
538,9.46690E-01
538,9.47582E-01
538,9.48471E-01
538,9.49356E-01
538,9.50238E-01
538,9.51115E-01
538,9.51988E-01
538,9.52855E-01
538,9.53718E-01
538,9.54575E-01
539,9.55426E-01
539,9.56271E-01
539,9.57109E-01
539,9.57941E-01
539,9.58765E-01
539,9.59581E-01
539,9.60390E-01
539,9.61190E-01
539,9.61982E-01
540,9.62765E-01
540,9.63538E-01
540,9.64302E-01
540,9.65056E-01
540,9.65800E-01
540,9.66532E-01
540,9.67254E-01
540,9.67965E-01
540,9.68665E-01
540,9.69353E-01
540,9.70031E-01
541,9.70697E-01
541,9.71352E-01
541,9.71996E-01
541,9.72629E-01
541,9.73250E-01
541,9.73861E-01
541,9.74459E-01
541,9.75047E-01
541,9.75623E-01
542,9.76188E-01
542,9.76742E-01
542,9.77284E-01
542,9.77814E-01
542,9.78334E-01
542,9.78842E-01
542,9.79338E-01
542,9.79823E-01
542,9.80296E-01
542,9.80758E-01
542,9.81208E-01
543,9.81647E-01
543,9.82074E-01
543,9.82490E-01
543,9.82894E-01
543,9.83287E-01
543,9.83668E-01
543,9.84037E-01
543,9.84395E-01
543,9.84741E-01
544,9.85075E-01
544,9.85398E-01
544,9.85709E-01
544,9.86008E-01
544,9.86296E-01
544,9.86572E-01
544,9.86836E-01
544,9.87089E-01
544,9.87330E-01
544,9.87559E-01
544,9.87777E-01
545,9.87983E-01
545,9.88177E-01
545,9.88359E-01
545,9.88530E-01
545,9.88689E-01
545,9.88836E-01
545,9.88972E-01
545,9.89097E-01
545,9.89212E-01
546,9.89317E-01
546,9.89412E-01
546,9.89498E-01
546,9.89575E-01
546,9.89644E-01
546,9.89706E-01
546,9.89760E-01
546,9.89807E-01
546,9.89847E-01
546,9.89881E-01
546,9.89910E-01
547,9.89934E-01
547,9.89953E-01
547,9.89967E-01
547,9.89978E-01
547,9.89985E-01
547,9.89989E-01
547,9.89991E-01
547,9.89990E-01
547,9.89988E-01
548,9.89984E-01
548,9.89980E-01
548,9.89975E-01
548,9.89970E-01
548,9.89966E-01
548,9.89962E-01
548,9.89960E-01
548,9.89960E-01
548,9.89962E-01
548,9.89966E-01
548,9.89974E-01
549,9.89985E-01
549,9.90000E-01
549,9.90019E-01
549,9.90044E-01
549,9.90073E-01
549,9.90108E-01
549,9.90149E-01
549,9.90197E-01
549,9.90252E-01
550,9.90314E-01
550,9.90384E-01
550,9.90462E-01
550,9.90549E-01
550,9.90645E-01
550,9.90750E-01
550,9.90865E-01
550,9.90990E-01
550,9.91124E-01
550,9.91267E-01
550,9.91418E-01
551,9.91577E-01
551,9.91743E-01
551,9.91917E-01
551,9.92097E-01
551,9.92283E-01
551,9.92474E-01
551,9.92671E-01
551,9.92873E-01
551,9.93079E-01
552,9.93289E-01
552,9.93503E-01
552,9.93719E-01
552,9.93939E-01
552,9.94160E-01
552,9.94384E-01
552,9.94608E-01
552,9.94834E-01
552,9.95060E-01
552,9.95287E-01
552,9.95513E-01
553,9.95738E-01
553,9.95962E-01
553,9.96184E-01
553,9.96404E-01
553,9.96622E-01
553,9.96837E-01
553,9.97048E-01
553,9.97256E-01
553,9.97459E-01
554,9.97658E-01
554,9.97851E-01
554,9.98039E-01
554,9.98221E-01
554,9.98396E-01
554,9.98565E-01
554,9.98726E-01
554,9.98880E-01
554,9.99025E-01
554,9.99162E-01
554,9.99290E-01
555,9.99408E-01
555,9.99516E-01
555,9.99614E-01
555,9.99702E-01
555,9.99778E-01
555,9.99842E-01
555,9.99895E-01
555,9.99937E-01
555,9.99968E-01
556,9.99989E-01
556,1.00000E+00
556,1.00000E+00
556,9.99991E-01
556,9.99972E-01
556,9.99944E-01
556,9.99907E-01
556,9.99862E-01
556,9.99808E-01
556,9.99746E-01
556,9.99676E-01
557,9.99599E-01
557,9.99514E-01
557,9.99423E-01
557,9.99325E-01
557,9.99220E-01
557,9.99109E-01
557,9.98993E-01
557,9.98870E-01
557,9.98742E-01
558,9.98610E-01
558,9.98472E-01
558,9.98330E-01
558,9.98184E-01
558,9.98033E-01
558,9.97879E-01
558,9.97722E-01
558,9.97561E-01
558,9.97398E-01
558,9.97231E-01
558,9.97063E-01
559,9.96892E-01
559,9.96719E-01
559,9.96545E-01
559,9.96370E-01
559,9.96193E-01
559,9.96016E-01
559,9.95838E-01
559,9.95660E-01
559,9.95483E-01
560,9.95305E-01
560,9.95128E-01
560,9.94952E-01
560,9.94776E-01
560,9.94603E-01
560,9.94430E-01
560,9.94260E-01
560,9.94091E-01
560,9.93924E-01
560,9.93758E-01
560,9.93594E-01
561,9.93430E-01
561,9.93268E-01
561,9.93106E-01
561,9.92944E-01
561,9.92783E-01
561,9.92622E-01
561,9.92462E-01
561,9.92301E-01
561,9.92140E-01
562,9.91978E-01
562,9.91816E-01
562,9.91653E-01
562,9.91489E-01
562,9.91324E-01
562,9.91158E-01
562,9.90990E-01
562,9.90821E-01
562,9.90650E-01
562,9.90477E-01
562,9.90303E-01
563,9.90126E-01
563,9.89946E-01
563,9.89764E-01
563,9.89580E-01
563,9.89392E-01
563,9.89202E-01
563,9.89009E-01
563,9.88812E-01
563,9.88612E-01
564,9.88408E-01
564,9.88200E-01
564,9.87988E-01
564,9.87773E-01
564,9.87553E-01
564,9.87329E-01
564,9.87100E-01
564,9.86867E-01
564,9.86628E-01
564,9.86385E-01
564,9.86137E-01
565,9.85883E-01
565,9.85624E-01
565,9.85359E-01
565,9.85089E-01
565,9.84813E-01
565,9.84530E-01
565,9.84242E-01
565,9.83948E-01
565,9.83648E-01
566,9.83342E-01
566,9.83030E-01
566,9.82713E-01
566,9.82389E-01
566,9.82060E-01
566,9.81725E-01
566,9.81385E-01
566,9.81039E-01
566,9.80687E-01
566,9.80330E-01
566,9.79967E-01
567,9.79599E-01
567,9.79225E-01
567,9.78846E-01
567,9.78461E-01
567,9.78071E-01
567,9.77676E-01
567,9.77276E-01
567,9.76870E-01
567,9.76459E-01
568,9.76043E-01
568,9.75622E-01
568,9.75195E-01
568,9.74764E-01
568,9.74328E-01
568,9.73886E-01
568,9.73440E-01
568,9.72988E-01
568,9.72532E-01
568,9.72071E-01
568,9.71605E-01
569,9.71134E-01
569,9.70658E-01
569,9.70178E-01
569,9.69693E-01
569,9.69203E-01
569,9.68708E-01
569,9.68209E-01
569,9.67706E-01
569,9.67198E-01
570,9.66685E-01
570,9.66168E-01
570,9.65646E-01
570,9.65120E-01
570,9.64589E-01
570,9.64055E-01
570,9.63515E-01
570,9.62972E-01
570,9.62423E-01
570,9.61870E-01
570,9.61312E-01
571,9.60749E-01
571,9.60180E-01
571,9.59606E-01
571,9.59026E-01
571,9.58441E-01
571,9.57850E-01
571,9.57252E-01
571,9.56649E-01
571,9.56039E-01
572,9.55423E-01
572,9.54800E-01
572,9.54170E-01
572,9.53533E-01
572,9.52889E-01
572,9.52238E-01
572,9.51579E-01
572,9.50913E-01
572,9.50240E-01
572,9.49558E-01
572,9.48869E-01
573,9.48171E-01
573,9.47465E-01
573,9.46751E-01
573,9.46028E-01
573,9.45297E-01
573,9.44557E-01
573,9.43807E-01
573,9.43049E-01
573,9.42282E-01
574,9.41505E-01
574,9.40719E-01
574,9.39923E-01
574,9.39118E-01
574,9.38303E-01
574,9.37477E-01
574,9.36642E-01
574,9.35796E-01
574,9.34940E-01
574,9.34074E-01
574,9.33197E-01
575,9.32309E-01
575,9.31411E-01
575,9.30502E-01
575,9.29581E-01
575,9.28649E-01
575,9.27707E-01
575,9.26753E-01
575,9.25789E-01
575,9.24815E-01
576,9.23833E-01
576,9.22841E-01
576,9.21841E-01
576,9.20833E-01
576,9.19817E-01
576,9.18795E-01
576,9.17767E-01
576,9.16732E-01
576,9.15693E-01
576,9.14648E-01
576,9.13599E-01
577,9.12545E-01
577,9.11489E-01
577,9.10429E-01
577,9.09366E-01
577,9.08301E-01
577,9.07235E-01
577,9.06167E-01
577,9.05099E-01
577,9.04030E-01
578,9.02962E-01
578,9.01893E-01
578,9.00826E-01
578,8.99761E-01
578,8.98697E-01
578,8.97635E-01
578,8.96576E-01
578,8.95521E-01
578,8.94469E-01
578,8.93421E-01
578,8.92377E-01
579,8.91338E-01
579,8.90305E-01
579,8.89277E-01
579,8.88255E-01
579,8.87240E-01
579,8.86232E-01
579,8.85231E-01
579,8.84238E-01
579,8.83253E-01
580,8.82276E-01
580,8.81309E-01
580,8.80351E-01
580,8.79402E-01
580,8.78464E-01
580,8.77536E-01
580,8.76619E-01
580,8.75713E-01
580,8.74816E-01
580,8.73930E-01
580,8.73052E-01
581,8.72184E-01
581,8.71324E-01
581,8.70472E-01
581,8.69629E-01
581,8.68792E-01
581,8.67962E-01
581,8.67139E-01
581,8.66323E-01
581,8.65512E-01
582,8.64706E-01
582,8.63906E-01
582,8.63110E-01
582,8.62319E-01
582,8.61531E-01
582,8.60747E-01
582,8.59967E-01
582,8.59189E-01
582,8.58413E-01
582,8.57640E-01
582,8.56868E-01
583,8.56098E-01
583,8.55329E-01
583,8.54560E-01
583,8.53792E-01
583,8.53023E-01
583,8.52254E-01
583,8.51485E-01
583,8.50714E-01
583,8.49941E-01
584,8.49167E-01
584,8.48390E-01
584,8.47611E-01
584,8.46828E-01
584,8.46043E-01
584,8.45253E-01
584,8.44460E-01
584,8.43663E-01
584,8.42860E-01
584,8.42053E-01
584,8.41240E-01
585,8.40422E-01
585,8.39597E-01
585,8.38766E-01
585,8.37929E-01
585,8.37084E-01
585,8.36232E-01
585,8.35372E-01
585,8.34505E-01
585,8.33631E-01
586,8.32750E-01
586,8.31862E-01
586,8.30967E-01
586,8.30065E-01
586,8.29156E-01
586,8.28241E-01
586,8.27319E-01
586,8.26390E-01
586,8.25455E-01
586,8.24513E-01
586,8.23565E-01
587,8.22611E-01
587,8.21650E-01
587,8.20683E-01
587,8.19711E-01
587,8.18732E-01
587,8.17747E-01
587,8.16757E-01
587,8.15761E-01
587,8.14759E-01
588,8.13752E-01
588,8.12739E-01
588,8.11721E-01
588,8.10698E-01
588,8.09669E-01
588,8.08635E-01
588,8.07596E-01
588,8.06552E-01
588,8.05503E-01
588,8.04450E-01
588,8.03391E-01
589,8.02328E-01
589,8.01260E-01
589,8.00188E-01
589,7.99111E-01
589,7.98030E-01
589,7.96944E-01
589,7.95854E-01
589,7.94761E-01
589,7.93663E-01
590,7.92561E-01
590,7.91455E-01
590,7.90346E-01
590,7.89232E-01
590,7.88116E-01
590,7.86995E-01
590,7.85871E-01
590,7.84744E-01
590,7.83613E-01
590,7.82478E-01
590,7.81341E-01
591,7.80200E-01
591,7.79056E-01
591,7.77908E-01
591,7.76758E-01
591,7.75604E-01
591,7.74447E-01
591,7.73287E-01
591,7.72124E-01
591,7.70958E-01
592,7.69789E-01
592,7.68617E-01
592,7.67442E-01
592,7.66264E-01
592,7.65083E-01
592,7.63900E-01
592,7.62713E-01
592,7.61524E-01
592,7.60332E-01
592,7.59138E-01
592,7.57941E-01
593,7.56741E-01
593,7.55538E-01
593,7.54333E-01
593,7.53126E-01
593,7.51916E-01
593,7.50703E-01
593,7.49488E-01
593,7.48271E-01
593,7.47051E-01
594,7.45829E-01
594,7.44604E-01
594,7.43377E-01
594,7.42148E-01
594,7.40917E-01
594,7.39683E-01
594,7.38447E-01
594,7.37209E-01
594,7.35969E-01
594,7.34727E-01
594,7.33483E-01
595,7.32237E-01
595,7.30988E-01
595,7.29738E-01
595,7.28485E-01
595,7.27231E-01
595,7.25975E-01
595,7.24716E-01
595,7.23456E-01
595,7.22195E-01
596,7.20931E-01
596,7.19666E-01
596,7.18399E-01
596,7.17130E-01
596,7.15860E-01
596,7.14588E-01
596,7.13314E-01
596,7.12040E-01
596,7.10763E-01
596,7.09486E-01
596,7.08207E-01
597,7.06926E-01
597,7.05645E-01
597,7.04362E-01
597,7.03078E-01
597,7.01793E-01
597,7.00506E-01
597,6.99219E-01
597,6.97931E-01
597,6.96641E-01
598,6.95351E-01
598,6.94060E-01
598,6.92768E-01
598,6.91475E-01
598,6.90181E-01
598,6.88887E-01
598,6.87591E-01
598,6.86296E-01
598,6.84999E-01
598,6.83702E-01
598,6.82405E-01
599,6.81107E-01
599,6.79808E-01
599,6.78509E-01
599,6.77210E-01
599,6.75910E-01
599,6.74610E-01
599,6.73310E-01
599,6.72010E-01
599,6.70709E-01
600,6.69408E-01
600,6.68107E-01
600,6.66806E-01
600,6.65505E-01
600,6.64204E-01
600,6.62904E-01
600,6.61603E-01
600,6.60302E-01
600,6.59001E-01
600,6.57700E-01
600,6.56399E-01
601,6.55098E-01
601,6.53797E-01
601,6.52495E-01
601,6.51193E-01
601,6.49891E-01
601,6.48589E-01
601,6.47286E-01
601,6.45982E-01
601,6.44678E-01
602,6.43374E-01
602,6.42068E-01
602,6.40763E-01
602,6.39456E-01
602,6.38149E-01
602,6.36841E-01
602,6.35532E-01
602,6.34223E-01
602,6.32912E-01
602,6.31600E-01
602,6.30288E-01
603,6.28974E-01
603,6.27660E-01
603,6.26344E-01
603,6.25027E-01
603,6.23709E-01
603,6.22390E-01
603,6.21069E-01
603,6.19747E-01
603,6.18424E-01
604,6.17100E-01
604,6.15773E-01
604,6.14446E-01
604,6.13117E-01
604,6.11786E-01
604,6.10454E-01
604,6.09120E-01
604,6.07785E-01
604,6.06448E-01
604,6.05109E-01
604,6.03768E-01
605,6.02426E-01
605,6.01082E-01
605,5.99735E-01
605,5.98387E-01
605,5.97037E-01
605,5.95686E-01
605,5.94332E-01
605,5.92976E-01
605,5.91619E-01
606,5.90259E-01
606,5.88898E-01
606,5.87536E-01
606,5.86172E-01
606,5.84806E-01
606,5.83440E-01
606,5.82071E-01
606,5.80702E-01
606,5.79331E-01
606,5.77959E-01
606,5.76585E-01
607,5.75211E-01
607,5.73836E-01
607,5.72460E-01
607,5.71082E-01
607,5.69704E-01
607,5.68326E-01
607,5.66946E-01
607,5.65566E-01
607,5.64185E-01
608,5.62803E-01
608,5.61421E-01
608,5.60039E-01
608,5.58656E-01
608,5.57273E-01
608,5.55889E-01
608,5.54505E-01
608,5.53121E-01
608,5.51737E-01
608,5.50353E-01
608,5.48968E-01
609,5.47584E-01
609,5.46200E-01
609,5.44815E-01
609,5.43431E-01
609,5.42047E-01
609,5.40664E-01
609,5.39280E-01
609,5.37897E-01
609,5.36515E-01
610,5.35133E-01
610,5.33751E-01
610,5.32370E-01
610,5.30989E-01
610,5.29609E-01
610,5.28230E-01
610,5.26851E-01
610,5.25473E-01
610,5.24096E-01
610,5.22719E-01
610,5.21343E-01
611,5.19968E-01
611,5.18594E-01
611,5.17220E-01
611,5.15847E-01
611,5.14475E-01
611,5.13103E-01
611,5.11732E-01
611,5.10362E-01
611,5.08992E-01
612,5.07623E-01
612,5.06255E-01
612,5.04887E-01
612,5.03520E-01
612,5.02154E-01
612,5.00788E-01
612,4.99423E-01
612,4.98059E-01
612,4.96695E-01
612,4.95332E-01
612,4.93970E-01
613,4.92608E-01
613,4.91247E-01
613,4.89887E-01
613,4.88528E-01
613,4.87169E-01
613,4.85810E-01
613,4.84453E-01
613,4.83096E-01
613,4.81740E-01
614,4.80384E-01
614,4.79029E-01
614,4.77675E-01
614,4.76321E-01
614,4.74968E-01
614,4.73616E-01
614,4.72264E-01
614,4.70914E-01
614,4.69563E-01
614,4.68214E-01
614,4.66865E-01
615,4.65517E-01
615,4.64169E-01
615,4.62822E-01
615,4.61476E-01
615,4.60131E-01
615,4.58786E-01
615,4.57442E-01
615,4.56099E-01
615,4.54757E-01
616,4.53415E-01
616,4.52075E-01
616,4.50736E-01
616,4.49398E-01
616,4.48061E-01
616,4.46726E-01
616,4.45392E-01
616,4.44059E-01
616,4.42728E-01
616,4.41399E-01
616,4.40071E-01
617,4.38745E-01
617,4.37421E-01
617,4.36098E-01
617,4.34778E-01
617,4.33459E-01
617,4.32142E-01
617,4.30828E-01
617,4.29515E-01
617,4.28205E-01
618,4.26897E-01
618,4.25591E-01
618,4.24288E-01
618,4.22987E-01
618,4.21688E-01
618,4.20392E-01
618,4.19098E-01
618,4.17808E-01
618,4.16519E-01
618,4.15234E-01
618,4.13951E-01
619,4.12671E-01
619,4.11394E-01
619,4.10120E-01
619,4.08849E-01
619,4.07581E-01
619,4.06316E-01
619,4.05054E-01
619,4.03795E-01
619,4.02540E-01
620,4.01287E-01
620,4.00038E-01
620,3.98792E-01
620,3.97550E-01
620,3.96311E-01
620,3.95076E-01
620,3.93843E-01
620,3.92615E-01
620,3.91389E-01
620,3.90167E-01
620,3.88947E-01
621,3.87731E-01
621,3.86517E-01
621,3.85305E-01
621,3.84096E-01
621,3.82889E-01
621,3.81685E-01
621,3.80482E-01
621,3.79281E-01
621,3.78082E-01
622,3.76885E-01
622,3.75689E-01
622,3.74495E-01
622,3.73302E-01
622,3.72110E-01
622,3.70919E-01
622,3.69729E-01
622,3.68540E-01
622,3.67352E-01
622,3.66164E-01
622,3.64977E-01
623,3.63790E-01
623,3.62603E-01
623,3.61417E-01
623,3.60231E-01
623,3.59045E-01
623,3.57858E-01
623,3.56672E-01
623,3.55485E-01
623,3.54298E-01
624,3.53110E-01
624,3.51922E-01
624,3.50733E-01
624,3.49543E-01
624,3.48353E-01
624,3.47162E-01
624,3.45969E-01
624,3.44776E-01
624,3.43581E-01
624,3.42385E-01
624,3.41188E-01
625,3.39989E-01
625,3.38789E-01
625,3.37588E-01
625,3.36384E-01
625,3.35179E-01
625,3.33973E-01
625,3.32765E-01
625,3.31555E-01
625,3.30344E-01
626,3.29131E-01
626,3.27918E-01
626,3.26704E-01
626,3.25489E-01
626,3.24273E-01
626,3.23056E-01
626,3.21839E-01
626,3.20622E-01
626,3.19405E-01
626,3.18187E-01
626,3.16969E-01
627,3.15752E-01
627,3.14535E-01
627,3.13318E-01
627,3.12102E-01
627,3.10886E-01
627,3.09671E-01
627,3.08457E-01
627,3.07243E-01
627,3.06031E-01
628,3.04820E-01
628,3.03610E-01
628,3.02401E-01
628,3.01194E-01
628,2.99988E-01
628,2.98784E-01
628,2.97582E-01
628,2.96381E-01
628,2.95182E-01
628,2.93986E-01
628,2.92791E-01
629,2.91599E-01
629,2.90409E-01
629,2.89221E-01
629,2.88036E-01
629,2.86853E-01
629,2.85672E-01
629,2.84495E-01
629,2.83320E-01
629,2.82148E-01
630,2.80979E-01
630,2.79813E-01
630,2.78650E-01
630,2.77491E-01
630,2.76334E-01
630,2.75181E-01
630,2.74031E-01
630,2.72884E-01
630,2.71741E-01
630,2.70601E-01
630,2.69465E-01
631,2.68332E-01
631,2.67202E-01
631,2.66076E-01
631,2.64954E-01
631,2.63834E-01
631,2.62719E-01
631,2.61606E-01
631,2.60497E-01
631,2.59392E-01
632,2.58290E-01
632,2.57192E-01
632,2.56097E-01
632,2.55005E-01
632,2.53917E-01
632,2.52833E-01
632,2.51752E-01
632,2.50675E-01
632,2.49601E-01
632,2.48531E-01
632,2.47464E-01
633,2.46401E-01
633,2.45341E-01
633,2.44285E-01
633,2.43232E-01
633,2.42183E-01
633,2.41138E-01
633,2.40096E-01
633,2.39058E-01
633,2.38023E-01
634,2.36992E-01
634,2.35965E-01
634,2.34941E-01
634,2.33920E-01
634,2.32904E-01
634,2.31890E-01
634,2.30881E-01
634,2.29875E-01
634,2.28872E-01
634,2.27874E-01
634,2.26878E-01
635,2.25887E-01
635,2.24899E-01
635,2.23914E-01
635,2.22934E-01
635,2.21956E-01
635,2.20983E-01
635,2.20013E-01
635,2.19046E-01
635,2.18084E-01
636,2.17124E-01
636,2.16169E-01
636,2.15217E-01
636,2.14268E-01
636,2.13324E-01
636,2.12383E-01
636,2.11445E-01
636,2.10511E-01
636,2.09581E-01
636,2.08654E-01
636,2.07731E-01
637,2.06812E-01
637,2.05896E-01
637,2.04983E-01
637,2.04075E-01
637,2.03170E-01
637,2.02268E-01
637,2.01371E-01
637,2.00476E-01
637,1.99586E-01
638,1.98699E-01
638,1.97815E-01
638,1.96936E-01
638,1.96059E-01
638,1.95187E-01
638,1.94318E-01
638,1.93452E-01
638,1.92591E-01
638,1.91732E-01
638,1.90878E-01
638,1.90027E-01
639,1.89179E-01
639,1.88335E-01
639,1.87495E-01
639,1.86658E-01
639,1.85825E-01
639,1.84995E-01
639,1.84169E-01
639,1.83347E-01
639,1.82528E-01
640,1.81712E-01
640,1.80900E-01
640,1.80092E-01
640,1.79287E-01
640,1.78486E-01
640,1.77688E-01
640,1.76894E-01
640,1.76103E-01
640,1.75316E-01
640,1.74532E-01
640,1.73751E-01
641,1.72973E-01
641,1.72198E-01
641,1.71427E-01
641,1.70658E-01
641,1.69893E-01
641,1.69130E-01
641,1.68370E-01
641,1.67612E-01
641,1.66858E-01
642,1.66106E-01
642,1.65356E-01
642,1.64609E-01
642,1.63864E-01
642,1.63122E-01
642,1.62382E-01
642,1.61644E-01
642,1.60909E-01
642,1.60176E-01
642,1.59444E-01
642,1.58715E-01
643,1.57988E-01
643,1.57263E-01
643,1.56540E-01
643,1.55818E-01
643,1.55099E-01
643,1.54381E-01
643,1.53665E-01
643,1.52950E-01
643,1.52237E-01
644,1.51526E-01
644,1.50816E-01
644,1.50108E-01
644,1.49401E-01
644,1.48696E-01
644,1.47992E-01
644,1.47289E-01
644,1.46588E-01
644,1.45888E-01
644,1.45189E-01
644,1.44491E-01
645,1.43795E-01
645,1.43100E-01
645,1.42406E-01
645,1.41712E-01
645,1.41020E-01
645,1.40329E-01
645,1.39639E-01
645,1.38950E-01
645,1.38262E-01
646,1.37576E-01
646,1.36890E-01
646,1.36206E-01
646,1.35523E-01
646,1.34842E-01
646,1.34161E-01
646,1.33482E-01
646,1.32805E-01
646,1.32129E-01
646,1.31454E-01
646,1.30781E-01
647,1.30110E-01
647,1.29440E-01
647,1.28772E-01
647,1.28105E-01
647,1.27440E-01
647,1.26777E-01
647,1.26115E-01
647,1.25456E-01
647,1.24798E-01
648,1.24141E-01
648,1.23487E-01
648,1.22835E-01
648,1.22184E-01
648,1.21535E-01
648,1.20889E-01
648,1.20244E-01
648,1.19601E-01
648,1.18961E-01
648,1.18322E-01
648,1.17685E-01
649,1.17051E-01
649,1.16419E-01
649,1.15788E-01
649,1.15160E-01
649,1.14534E-01
649,1.13911E-01
649,1.13289E-01
649,1.12670E-01
649,1.12053E-01
650,1.11438E-01
650,1.10826E-01
650,1.10216E-01
650,1.09608E-01
650,1.09003E-01
650,1.08400E-01
650,1.07799E-01
650,1.07201E-01
650,1.06605E-01
650,1.06011E-01
650,1.05420E-01
651,1.04831E-01
651,1.04245E-01
651,1.03661E-01
651,1.03080E-01
651,1.02501E-01
651,1.01924E-01
651,1.01350E-01
651,1.00778E-01
651,1.00209E-01
652,9.96424E-02
652,9.90782E-02
652,9.85164E-02
652,9.79571E-02
652,9.74002E-02
652,9.68459E-02
652,9.62940E-02
652,9.57446E-02
652,9.51977E-02
652,9.46534E-02
652,9.41115E-02
653,9.35720E-02
653,9.30351E-02
653,9.25007E-02
653,9.19688E-02
653,9.14394E-02
653,9.09125E-02
653,9.03882E-02
653,8.98663E-02
653,8.93469E-02
654,8.88300E-02
654,8.83156E-02
654,8.78038E-02
654,8.72944E-02
654,8.67875E-02
654,8.62832E-02
654,8.57813E-02
654,8.52820E-02
654,8.47851E-02
654,8.42907E-02
654,8.37989E-02
655,8.33095E-02
655,8.28226E-02
655,8.23382E-02
655,8.18563E-02
655,8.13769E-02
655,8.08999E-02
655,8.04254E-02
655,7.99534E-02
655,7.94838E-02
656,7.90167E-02
656,7.85520E-02
656,7.80897E-02
656,7.76297E-02
656,7.71722E-02
656,7.67171E-02
656,7.62643E-02
656,7.58139E-02
656,7.53658E-02
656,7.49201E-02
656,7.44767E-02
657,7.40355E-02
657,7.35967E-02
657,7.31602E-02
657,7.27260E-02
657,7.22940E-02
657,7.18643E-02
657,7.14369E-02
657,7.10117E-02
657,7.05887E-02
658,7.01679E-02
658,6.97494E-02
658,6.93330E-02
658,6.89188E-02
658,6.85068E-02
658,6.80970E-02
658,6.76893E-02
658,6.72837E-02
658,6.68803E-02
658,6.64791E-02
658,6.60799E-02
659,6.56828E-02
659,6.52879E-02
659,6.48950E-02
659,6.45042E-02
659,6.41155E-02
659,6.37288E-02
659,6.33442E-02
659,6.29616E-02
659,6.25810E-02
660,6.22025E-02
660,6.18260E-02
660,6.14514E-02
660,6.10789E-02
660,6.07083E-02
660,6.03398E-02
660,5.99731E-02
660,5.96085E-02
660,5.92458E-02
660,5.88850E-02
660,5.85261E-02
661,5.81692E-02
661,5.78142E-02
661,5.74611E-02
661,5.71099E-02
661,5.67606E-02
661,5.64132E-02
661,5.60676E-02
661,5.57240E-02
661,5.53822E-02
662,5.50422E-02
662,5.47041E-02
662,5.43678E-02
662,5.40334E-02
662,5.37008E-02
662,5.33700E-02
662,5.30410E-02
662,5.27138E-02
662,5.23884E-02
662,5.20648E-02
662,5.17430E-02
663,5.14229E-02
663,5.11047E-02
663,5.07881E-02
663,5.04734E-02
663,5.01603E-02
663,4.98490E-02
663,4.95394E-02
663,4.92316E-02
663,4.89254E-02
664,4.86209E-02
664,4.83182E-02
664,4.80172E-02
664,4.77178E-02
664,4.74201E-02
664,4.71241E-02
664,4.68297E-02
664,4.65370E-02
664,4.62459E-02
664,4.59565E-02
664,4.56687E-02
665,4.53825E-02
665,4.50979E-02
665,4.48149E-02
665,4.45336E-02
665,4.42538E-02
665,4.39757E-02
665,4.36991E-02
665,4.34240E-02
665,4.31506E-02
666,4.28786E-02
666,4.26083E-02
666,4.23394E-02
666,4.20721E-02
666,4.18063E-02
666,4.15420E-02
666,4.12793E-02
666,4.10180E-02
666,4.07582E-02
666,4.04998E-02
666,4.02430E-02
667,3.99876E-02
667,3.97336E-02
667,3.94811E-02
667,3.92301E-02
667,3.89804E-02
667,3.87322E-02
667,3.84854E-02
667,3.82400E-02
667,3.79960E-02
668,3.77534E-02
668,3.75122E-02
668,3.72723E-02
668,3.70338E-02
668,3.67967E-02
668,3.65609E-02
668,3.63265E-02
668,3.60934E-02
668,3.58616E-02
668,3.56312E-02
668,3.54021E-02
669,3.51743E-02
669,3.49477E-02
669,3.47225E-02
669,3.44986E-02
669,3.42760E-02
669,3.40546E-02
669,3.38345E-02
669,3.36157E-02
669,3.33981E-02
670,3.31817E-02
670,3.29666E-02
